x y C
7 10 36.0
7 11 41.0
7 12 nan
7 13 nan
7 14 nan
7 15 nan
7 16 nan
7 17 nan
7 18 nan
7 19 nan
7 20 nan
7 21 nan
7 22 nan
7 23 nan
7 24 nan
7 25 nan
7 26 nan
7 27 nan
7 28 nan
7 29 nan
7 30 nan
7 31 nan
7 32 nan
7 33 nan
7 34 nan
7 35 nan
7 36 nan
7 37 nan
7 38 nan
7 39 nan
7 40 nan
7 41 nan
7 42 nan
7 43 nan
7 44 nan
7 45 nan
7 46 nan
7 47 nan
8 0 nan
8 1 nan
8 2 nan
8 3 0.0
8 4 14.0
8 5 10.0
8 6 0.0
8 7 13.0
8 8 12.0
8 9 18.0
8 10 23.0
8 11 28.0
8 12 27.0
8 13 nan
8 14 nan
8 15 nan
8 16 nan
8 17 nan
8 18 nan
8 19 nan
8 20 nan
8 21 nan
8 22 nan
8 23 nan
8 24 nan
8 25 nan
8 26 nan
8 27 nan
8 28 nan
8 29 nan
8 30 nan
8 31 nan
8 32 nan
8 33 nan
8 34 nan
8 35 nan
8 36 nan
8 37 nan
8 38 nan
8 39 nan
8 40 nan
8 41 nan
8 42 nan
8 43 nan
8 44 nan
8 45 nan
8 46 nan
8 47 nan
9 0 nan
9 1 nan
9 2 nan
9 3 nan
9 4 16.0
9 5 12.0
9 6 2.0
9 7 11.0
9 8 10.0
9 9 16.0
9 10 21.0
9 11 26.0
9 12 25.0
9 13 30.0
9 14 nan
9 15 nan
9 16 nan
9 17 nan
9 18 nan
9 19 nan
9 20 nan
9 21 nan
9 22 nan
9 23 nan
9 24 nan
9 25 nan
9 26 nan
9 27 nan
9 28 nan
9 29 nan
9 30 nan
9 31 nan
9 32 nan
9 33 nan
9 34 nan
9 35 nan
9 36 nan
9 37 nan
9 38 nan
9 39 nan
9 40 nan
9 41 nan
9 42 nan
9 43 nan
9 44 nan
9 45 nan
9 46 nan
9 47 nan
10 0 nan
10 1 nan
10 2 nan
10 3 nan
10 4 nan
10 5 8.0
10 6 2.0
10 7 15.0
10 8 14.0
10 9 20.0
10 10 25.0
10 11 30.0
10 12 29.0
10 13 34.0
10 14 35.0
10 15 nan
10 16 nan
10 17 nan
10 18 nan
10 19 nan
10 20 nan
10 21 nan
10 22 nan
10 23 nan
10 24 nan
10 25 nan
10 26 nan
10 27 nan
10 28 nan
10 29 nan
10 30 nan
10 31 nan
10 32 nan
10 33 nan
10 34 nan
10 35 nan
10 36 nan
10 37 nan
10 38 nan
10 39 nan
10 40 nan
10 41 nan
10 42 nan
10 43 nan
10 44 nan
10 45 nan
10 46 nan
10 47 nan
11 0 nan
11 1 nan
11 2 nan
11 3 nan
11 4 nan
11 5 nan
11 6 2.0
11 7 15.0
11 8 14.0
11 9 20.0
11 10 25.0
11 11 30.0
11 12 29.0
11 13 34.0
11 14 35.0
11 15 24.0
11 16 nan
11 17 nan
11 18 nan
11 19 nan
11 20 nan
11 21 nan
11 22 nan
11 23 nan
11 24 nan
11 25 nan
11 26 nan
11 27 nan
11 28 nan
11 29 nan
11 30 nan
11 31 nan
11 32 nan
11 33 nan
11 34 nan
11 35 nan
11 36 nan
11 37 nan
11 38 nan
11 39 nan
11 40 nan
11 41 nan
11 42 nan
11 43 nan
11 44 nan
11 45 nan
11 46 nan
11 47 nan
12 0 nan
12 1 nan
12 2 nan
12 3 nan
12 4 nan
12 5 nan
12 6 nan
12 7 11.0
12 8 10.0
12 9 16.0
12 10 21.0
12 11 26.0
12 12 25.0
12 13 30.0
12 14 31.0
12 15 20.0
12 16 22.0
12 17 nan
12 18 nan
12 19 nan
12 20 nan
12 21 nan
12 22 nan
12 23 nan
12 24 nan
12 25 nan
12 26 nan
12 27 nan
12 28 nan
12 29 nan
12 30 nan
12 31 nan
12 32 nan
12 33 nan
12 34 nan
12 35 nan
12 36 nan
12 37 nan
12 38 nan
12 39 nan
12 40 nan
12 41 nan
12 42 nan
12 43 nan
12 44 nan
12 45 nan
12 46 nan
12 47 nan
13 0 nan
13 1 nan
13 2 nan
13 3 nan
13 4 nan
13 5 nan
13 6 nan
13 7 nan
13 8 10.0
13 9 16.0
13 10 21.0
13 11 26.0
13 12 25.0
13 13 30.0
13 14 31.0
13 15 20.0
13 16 22.0
13 17 16.0
13 18 nan
13 19 nan
13 20 nan
13 21 nan
13 22 nan
13 23 nan
13 24 nan
13 25 nan
13 26 nan
13 27 nan
13 28 nan
13 29 nan
13 30 nan
13 31 nan
13 32 nan
13 33 nan
13 34 nan
13 35 nan
13 36 nan
13 37 nan
13 38 nan
13 39 nan
13 40 nan
13 41 nan
13 42 nan
13 43 nan
13 44 nan
13 45 nan
13 46 nan
13 47 nan
14 0 nan
14 1 nan
14 2 nan
14 3 nan
14 4 nan
14 5 nan
14 6 nan
14 7 nan
14 8 nan
14 9 17.0
14 10 22.0
14 11 27.0
14 12 26.0
14 13 31.0
14 14 32.0
14 15 21.0
14 16 23.0
14 17 17.0
14 18 13.0
14 19 nan
14 20 nan
14 21 nan
14 22 nan
14 23 nan
14 24 nan
14 25 nan
14 26 nan
14 27 nan
14 28 nan
14 29 nan
14 30 nan
14 31 nan
14 32 nan
14 33 nan
14 34 nan
14 35 nan
14 36 nan
14 37 nan
14 38 nan
14 39 nan
14 40 nan
14 41 nan
14 42 nan
14 43 nan
14 44 nan
14 45 nan
14 46 nan
14 47 nan
15 0 nan
15 1 nan
15 2 nan
15 3 nan
15 4 nan
15 5 nan
15 6 nan
15 7 nan
15 8 nan
15 9 nan
15 10 24.0
15 11 29.0
15 12 28.0
15 13 33.0
15 14 34.0
15 15 23.0
15 16 25.0
15 17 19.0
15 18 15.0
15 19 19.0
15 20 nan
15 21 nan
15 22 nan
15 23 nan
15 24 nan
15 25 nan
15 26 nan
15 27 nan
15 28 nan
15 29 nan
15 30 nan
15 31 nan
15 32 nan
15 33 nan
15 34 nan
15 35 nan
15 36 nan
15 37 nan
15 38 nan
15 39 nan
15 40 nan
15 41 nan
15 42 nan
15 43 nan
15 44 nan
15 45 nan
15 46 nan
15 47 nan
16 0 nan
16 1 nan
16 2 nan
16 3 nan
16 4 nan
16 5 nan
16 6 nan
16 7 nan
16 8 nan
16 9 nan
16 10 nan
16 11 37.0
16 12 36.0
16 13 41.0
16 14 42.0
16 15 31.0
16 16 33.0
16 17 27.0
16 18 23.0
16 19 27.0
16 20 13.0
16 21 nan
16 22 nan
16 23 nan
16 24 nan
16 25 nan
16 26 nan
16 27 nan
16 28 nan
16 29 nan
16 30 nan
16 31 nan
16 32 nan
16 33 nan
16 34 nan
16 35 nan
16 36 nan
16 37 nan
16 38 nan
16 39 nan
16 40 nan
16 41 nan
16 42 nan
16 43 nan
16 44 nan
16 45 nan
16 46 nan
16 47 nan
17 0 nan
17 1 nan
17 2 nan
17 3 nan
17 4 nan
17 5 nan
17 6 nan
17 7 nan
17 8 nan
17 9 nan
17 10 nan
17 11 nan
17 12 34.0
17 13 39.0
17 14 40.0
17 15 29.0
17 16 31.0
17 17 25.0
17 18 21.0
17 19 25.0
17 20 11.0
17 21 9.0
17 22 nan
17 23 nan
17 24 nan
17 25 nan
17 26 nan
17 27 nan
17 28 nan
17 29 nan
17 30 nan
17 31 nan
17 32 nan
17 33 nan
17 34 nan
17 35 nan
17 36 nan
17 37 nan
17 38 nan
17 39 nan
17 40 nan
17 41 nan
17 42 nan
17 43 nan
17 44 nan
17 45 nan
17 46 nan
17 47 nan
18 0 nan
18 1 nan
18 2 nan
18 3 nan
18 4 nan
18 5 nan
18 6 nan
18 7 nan
18 8 nan
18 9 nan
18 10 nan
18 11 nan
18 12 nan
18 13 46.0
18 14 47.0
18 15 36.0
18 16 38.0
18 17 32.0
18 18 28.0
18 19 32.0
18 20 18.0
18 21 16.0
18 22 13.0
18 23 nan
18 24 nan
18 25 nan
18 26 nan
18 27 nan
18 28 nan
18 29 nan
18 30 nan
18 31 nan
18 32 nan
18 33 nan
18 34 nan
18 35 nan
18 36 nan
18 37 nan
18 38 nan
18 39 nan
18 40 nan
18 41 nan
18 42 nan
18 43 nan
18 44 nan
18 45 nan
18 46 nan
18 47 nan
19 0 nan
19 1 nan
19 2 nan
19 3 nan
19 4 nan
19 5 nan
19 6 nan
19 7 nan
19 8 nan
19 9 nan
19 10 nan
19 11 nan
19 12 nan
19 13 nan
19 14 53.0
19 15 42.0
19 16 44.0
19 17 38.0
19 18 34.0
19 19 38.0
19 20 24.0
19 21 22.0
19 22 19.0
19 23 8.0
19 24 nan
19 25 nan
19 26 nan
19 27 nan
19 28 nan
19 29 nan
19 30 nan
19 31 nan
19 32 nan
19 33 nan
19 34 nan
19 35 nan
19 36 nan
19 37 nan
19 38 nan
19 39 nan
19 40 nan
19 41 nan
19 42 nan
19 43 nan
19 44 nan
19 45 nan
19 46 nan
19 47 nan
20 0 nan
20 1 nan
20 2 nan
20 3 nan
20 4 nan
20 5 nan
20 6 nan
20 7 nan
20 8 nan
20 9 nan
20 10 nan
20 11 nan
20 12 nan
20 13 nan
20 14 nan
20 15 45.0
20 16 47.0
20 17 41.0
20 18 37.0
20 19 41.0
20 20 27.0
20 21 25.0
20 22 22.0
20 23 11.0
20 24 8.0
20 25 nan
20 26 nan
20 27 nan
20 28 nan
20 29 nan
20 30 nan
20 31 nan
20 32 nan
20 33 nan
20 34 nan
20 35 nan
20 36 nan
20 37 nan
20 38 nan
20 39 nan
20 40 nan
20 41 nan
20 42 nan
20 43 nan
20 44 nan
20 45 nan
20 46 nan
20 47 nan
21 0 nan
21 1 nan
21 2 nan
21 3 nan
21 4 nan
21 5 nan
21 6 nan
21 7 nan
21 8 nan
21 9 nan
21 10 nan
21 11 nan
21 12 nan
21 13 nan
21 14 nan
21 15 nan
21 16 52.0
21 17 46.0
21 18 42.0
21 19 46.0
21 20 32.0
21 21 30.0
21 22 27.0
21 23 16.0
21 24 13.0
21 25 6.0
21 26 nan
21 27 nan
21 28 nan
21 29 nan
21 30 nan
21 31 nan
21 32 nan
21 33 nan
21 34 nan
21 35 nan
21 36 nan
21 37 nan
21 38 nan
21 39 nan
21 40 nan
21 41 nan
21 42 nan
21 43 nan
21 44 nan
21 45 nan
21 46 nan
21 47 nan
22 0 nan
22 1 nan
22 2 nan
22 3 nan
22 4 nan
22 5 nan
22 6 nan
22 7 nan
22 8 nan
22 9 nan
22 10 nan
22 11 nan
22 12 nan
22 13 nan
22 14 nan
22 15 nan
22 16 nan
22 17 42.0
22 18 38.0
22 19 42.0
22 20 28.0
22 21 26.0
22 22 23.0
22 23 12.0
22 24 9.0
22 25 2.0
22 26 4.0
22 27 nan
22 28 nan
22 29 nan
22 30 nan
22 31 nan
22 32 nan
22 33 nan
22 34 nan
22 35 nan
22 36 nan
22 37 nan
22 38 nan
22 39 nan
22 40 nan
22 41 nan
22 42 nan
22 43 nan
22 44 nan
22 45 nan
22 46 nan
22 47 nan
23 0 nan
23 1 nan
23 2 nan
23 3 nan
23 4 nan
23 5 nan
23 6 nan
23 7 nan
23 8 nan
23 9 nan
23 10 nan
23 11 nan
23 12 nan
23 13 nan
23 14 nan
23 15 nan
23 16 nan
23 17 nan
23 18 46.0
23 19 50.0
23 20 36.0
23 21 34.0
23 22 31.0
23 23 20.0
23 24 17.0
23 25 10.0
23 26 4.0
23 27 6.0
23 28 nan
23 29 nan
23 30 nan
23 31 nan
23 32 nan
23 33 nan
23 34 nan
23 35 nan
23 36 nan
23 37 nan
23 38 nan
23 39 nan
23 40 nan
23 41 nan
23 42 nan
23 43 nan
23 44 nan
23 45 nan
23 46 nan
23 47 nan
24 0 nan
24 1 nan
24 2 nan
24 3 nan
24 4 nan
24 5 nan
24 6 nan
24 7 nan
24 8 nan
24 9 nan
24 10 nan
24 11 nan
24 12 nan
24 13 nan
24 14 nan
24 15 nan
24 16 nan
24 17 nan
24 18 nan
24 19 54.0
24 20 40.0
24 21 38.0
24 22 35.0
24 23 24.0
24 24 21.0
24 25 14.0
24 26 8.0
24 27 10.0
24 28 17.0
24 29 nan
24 30 nan
24 31 nan
24 32 nan
24 33 nan
24 34 nan
24 35 nan
24 36 nan
24 37 nan
24 38 nan
24 39 nan
24 40 nan
24 41 nan
24 42 nan
24 43 nan
24 44 nan
24 45 nan
24 46 nan
24 47 nan
25 0 nan
25 1 nan
25 2 nan
25 3 nan
25 4 nan
25 5 nan
25 6 nan
25 7 nan
25 8 nan
25 9 nan
25 10 nan
25 11 nan
25 12 nan
25 13 nan
25 14 nan
25 15 nan
25 16 nan
25 17 nan
25 18 nan
25 19 nan
25 20 39.0
25 21 37.0
25 22 34.0
25 23 23.0
25 24 20.0
25 25 13.0
25 26 7.0
25 27 9.0
25 28 16.0
25 29 15.0
25 30 nan
25 31 nan
25 32 nan
25 33 nan
25 34 nan
25 35 nan
25 36 nan
25 37 nan
25 38 nan
25 39 nan
25 40 nan
25 41 nan
25 42 nan
25 43 nan
25 44 nan
25 45 nan
25 46 nan
25 47 nan
26 0 nan
26 1 nan
26 2 nan
26 3 nan
26 4 nan
26 5 nan
26 6 nan
26 7 nan
26 8 nan
26 9 nan
26 10 nan
26 11 nan
26 12 nan
26 13 nan
26 14 nan
26 15 nan
26 16 nan
26 17 nan
26 18 nan
26 19 nan
26 20 nan
26 21 45.0
26 22 42.0
26 23 31.0
26 24 28.0
26 25 21.0
26 26 15.0
26 27 17.0
26 28 24.0
26 29 23.0
26 30 12.0
26 31 nan
26 32 nan
26 33 nan
26 34 nan
26 35 nan
26 36 nan
26 37 nan
26 38 nan
26 39 nan
26 40 nan
26 41 nan
26 42 nan
26 43 nan
26 44 nan
26 45 nan
26 46 nan
26 47 nan
27 0 nan
27 1 nan
27 2 nan
27 3 nan
27 4 nan
27 5 nan
27 6 nan
27 7 nan
27 8 nan
27 9 nan
27 10 nan
27 11 nan
27 12 nan
27 13 nan
27 14 nan
27 15 nan
27 16 nan
27 17 nan
27 18 nan
27 19 nan
27 20 nan
27 21 nan
27 22 43.0
27 23 32.0
27 24 29.0
27 25 22.0
27 26 16.0
27 27 18.0
27 28 25.0
27 29 24.0
27 30 13.0
27 31 7.0
27 32 nan
27 33 nan
27 34 nan
27 35 nan
27 36 nan
27 37 nan
27 38 nan
27 39 nan
27 40 nan
27 41 nan
27 42 nan
27 43 nan
27 44 nan
27 45 nan
27 46 nan
27 47 nan
28 0 nan
28 1 nan
28 2 nan
28 3 nan
28 4 nan
28 5 nan
28 6 nan
28 7 nan
28 8 nan
28 9 nan
28 10 nan
28 11 nan
28 12 nan
28 13 nan
28 14 nan
28 15 nan
28 16 nan
28 17 nan
28 18 nan
28 19 nan
28 20 nan
28 21 nan
28 22 nan
28 23 33.0
28 24 30.0
28 25 23.0
28 26 17.0
28 27 19.0
28 28 26.0
28 29 25.0
28 30 14.0
28 31 8.0
28 32 8.0
28 33 nan
28 34 nan
28 35 nan
28 36 nan
28 37 nan
28 38 nan
28 39 nan
28 40 nan
28 41 nan
28 42 nan
28 43 nan
28 44 nan
28 45 nan
28 46 nan
28 47 nan
29 0 nan
29 1 nan
29 2 nan
29 3 nan
29 4 nan
29 5 nan
29 6 nan
29 7 nan
29 8 nan
29 9 nan
29 10 nan
29 11 nan
29 12 nan
29 13 nan
29 14 nan
29 15 nan
29 16 nan
29 17 nan
29 18 nan
29 19 nan
29 20 nan
29 21 nan
29 22 nan
29 23 nan
29 24 29.0
29 25 22.0
29 26 16.0
29 27 18.0
29 28 25.0
29 29 24.0
29 30 13.0
29 31 7.0
29 32 7.0
29 33 11.0
29 34 nan
29 35 nan
29 36 nan
29 37 nan
29 38 nan
29 39 nan
29 40 nan
29 41 nan
29 42 nan
29 43 nan
29 44 nan
29 45 nan
29 46 nan
29 47 nan
30 0 nan
30 1 nan
30 2 nan
30 3 nan
30 4 nan
30 5 nan
30 6 nan
30 7 nan
30 8 nan
30 9 nan
30 10 nan
30 11 nan
30 12 nan
30 13 nan
30 14 nan
30 15 nan
30 16 nan
30 17 nan
30 18 nan
30 19 nan
30 20 nan
30 21 nan
30 22 nan
30 23 nan
30 24 nan
30 25 19.0
30 26 13.0
30 27 15.0
30 28 22.0
30 29 21.0
30 30 10.0
30 31 4.0
30 32 4.0
30 33 8.0
30 34 8.0
30 35 nan
30 36 nan
30 37 nan
30 38 nan
30 39 nan
30 40 nan
30 41 nan
30 42 nan
30 43 nan
30 44 nan
30 45 nan
30 46 nan
30 47 nan
31 0 nan
31 1 nan
31 2 nan
31 3 nan
31 4 nan
31 5 nan
31 6 nan
31 7 nan
31 8 nan
31 9 nan
31 10 nan
31 11 nan
31 12 nan
31 13 nan
31 14 nan
31 15 nan
31 16 nan
31 17 nan
31 18 nan
31 19 nan
31 20 nan
31 21 nan
31 22 nan
31 23 nan
31 24 nan
31 25 nan
31 26 14.0
31 27 16.0
31 28 23.0
31 29 22.0
31 30 11.0
31 31 5.0
31 32 5.0
31 33 9.0
31 34 9.0
31 35 16.0
31 36 nan
31 37 nan
31 38 nan
31 39 nan
31 40 nan
31 41 nan
31 42 nan
31 43 nan
31 44 nan
31 45 nan
31 46 nan
31 47 nan
32 0 nan
32 1 nan
32 2 nan
32 3 nan
32 4 nan
32 5 nan
32 6 nan
32 7 nan
32 8 nan
32 9 nan
32 10 nan
32 11 nan
32 12 nan
32 13 nan
32 14 nan
32 15 nan
32 16 nan
32 17 nan
32 18 nan
32 19 nan
32 20 nan
32 21 nan
32 22 nan
32 23 nan
32 24 nan
32 25 nan
32 26 nan
32 27 19.0
32 28 26.0
32 29 25.0
32 30 14.0
32 31 8.0
32 32 8.0
32 33 12.0
32 34 12.0
32 35 19.0
32 36 25.0
32 37 nan
32 38 nan
32 39 nan
32 40 nan
32 41 nan
32 42 nan
32 43 nan
32 44 nan
32 45 nan
32 46 nan
32 47 nan
33 0 nan
33 1 nan
33 2 nan
33 3 nan
33 4 nan
33 5 nan
33 6 nan
33 7 nan
33 8 nan
33 9 nan
33 10 nan
33 11 nan
33 12 nan
33 13 nan
33 14 nan
33 15 nan
33 16 nan
33 17 nan
33 18 nan
33 19 nan
33 20 nan
33 21 nan
33 22 nan
33 23 nan
33 24 nan
33 25 nan
33 26 nan
33 27 nan
33 28 22.0
33 29 21.0
33 30 10.0
33 31 4.0
33 32 4.0
33 33 8.0
33 34 8.0
33 35 15.0
33 36 21.0
33 37 22.0
33 38 nan
33 39 nan
33 40 nan
33 41 nan
33 42 nan
33 43 nan
33 44 nan
33 45 nan
33 46 nan
33 47 nan
34 0 nan
34 1 nan
34 2 nan
34 3 nan
34 4 nan
34 5 nan
34 6 nan
34 7 nan
34 8 nan
34 9 nan
34 10 nan
34 11 nan
34 12 nan
34 13 nan
34 14 nan
34 15 nan
34 16 nan
34 17 nan
34 18 nan
34 19 nan
34 20 nan
34 21 nan
34 22 nan
34 23 nan
34 24 nan
34 25 nan
34 26 nan
34 27 nan
34 28 nan
34 29 16.0
34 30 5.0
34 31 1.0
34 32 1.0
34 33 3.0
34 34 3.0
34 35 10.0
34 36 16.0
34 37 17.0
34 38 21.0
34 39 nan
34 40 nan
34 41 nan
34 42 nan
34 43 nan
34 44 nan
34 45 nan
34 46 nan
34 47 nan
35 0 nan
35 1 nan
35 2 nan
35 3 nan
35 4 nan
35 5 nan
35 6 nan
35 7 nan
35 8 nan
35 9 nan
35 10 nan
35 11 nan
35 12 nan
35 13 nan
35 14 nan
35 15 nan
35 16 nan
35 17 nan
35 18 nan
35 19 nan
35 20 nan
35 21 nan
35 22 nan
35 23 nan
35 24 nan
35 25 nan
35 26 nan
35 27 nan
35 28 nan
35 29 nan
35 30 7.0
35 31 1.0
35 32 1.0
35 33 5.0
35 34 5.0
35 35 12.0
35 36 18.0
35 37 19.0
35 38 23.0
35 39 27.0
35 40 nan
35 41 nan
35 42 nan
35 43 nan
35 44 nan
35 45 nan
35 46 nan
35 47 nan
36 0 nan
36 1 nan
36 2 nan
36 3 nan
36 4 nan
36 5 nan
36 6 nan
36 7 nan
36 8 nan
36 9 nan
36 10 nan
36 11 nan
36 12 nan
36 13 nan
36 14 nan
36 15 nan
36 16 nan
36 17 nan
36 18 nan
36 19 nan
36 20 nan
36 21 nan
36 22 nan
36 23 nan
36 24 nan
36 25 nan
36 26 nan
36 27 nan
36 28 nan
36 29 nan
36 30 nan
36 31 3.0
36 32 3.0
36 33 7.0
36 34 7.0
36 35 14.0
36 36 20.0
36 37 21.0
36 38 25.0
36 39 29.0
36 40 32.0
36 41 nan
36 42 nan
36 43 nan
36 44 nan
36 45 nan
36 46 nan
36 47 nan
37 0 nan
37 1 nan
37 2 nan
37 3 nan
37 4 nan
37 5 nan
37 6 nan
37 7 nan
37 8 nan
37 9 nan
37 10 nan
37 11 nan
37 12 nan
37 13 nan
37 14 nan
37 15 nan
37 16 nan
37 17 nan
37 18 nan
37 19 nan
37 20 nan
37 21 nan
37 22 nan
37 23 nan
37 24 nan
37 25 nan
37 26 nan
37 27 nan
37 28 nan
37 29 nan
37 30 nan
37 31 nan
37 32 1.0
37 33 3.0
37 34 3.0
37 35 10.0
37 36 16.0
37 37 17.0
37 38 21.0
37 39 25.0
37 40 28.0
37 41 32.0
37 42 nan
37 43 nan
37 44 nan
37 45 nan
37 46 nan
37 47 nan
38 0 nan
38 1 nan
38 2 nan
38 3 nan
38 4 nan
38 5 nan
38 6 nan
38 7 nan
38 8 nan
38 9 nan
38 10 nan
38 11 nan
38 12 nan
38 13 nan
38 14 nan
38 15 nan
38 16 nan
38 17 nan
38 18 nan
38 19 nan
38 20 nan
38 21 nan
38 22 nan
38 23 nan
38 24 nan
38 25 nan
38 26 nan
38 27 nan
38 28 nan
38 29 nan
38 30 nan
38 31 nan
38 32 nan
38 33 0.0
38 34 0.0
38 35 7.0
38 36 13.0
38 37 14.0
38 38 18.0
38 39 22.0
38 40 25.0
38 41 29.0
38 42 34.0
38 43 nan
38 44 nan
38 45 nan
38 46 nan
38 47 nan
39 0 nan
39 1 nan
39 2 nan
39 3 nan
39 4 nan
39 5 nan
39 6 nan
39 7 nan
39 8 nan
39 9 nan
39 10 nan
39 11 nan
39 12 nan
39 13 nan
39 14 nan
39 15 nan
39 16 nan
39 17 nan
39 18 nan
39 19 nan
39 20 nan
39 21 nan
39 22 nan
39 23 nan
39 24 nan
39 25 nan
39 26 nan
39 27 nan
39 28 nan
39 29 nan
39 30 nan
39 31 nan
39 32 nan
39 33 nan
39 34 2.0
39 35 5.0
39 36 11.0
39 37 12.0
39 38 16.0
39 39 20.0
39 40 23.0
39 41 27.0
39 42 32.0
39 43 36.0
39 44 nan
39 45 nan
39 46 nan
39 47 nan
40 0 nan
40 1 nan
40 2 nan
40 3 nan
40 4 nan
40 5 nan
40 6 nan
40 7 nan
40 8 nan
40 9 nan
40 10 nan
40 11 nan
40 12 nan
40 13 nan
40 14 nan
40 15 nan
40 16 nan
40 17 nan
40 18 nan
40 19 nan
40 20 nan
40 21 nan
40 22 nan
